Time(dd/mm/yyyy),Carbon dioxide(ppm),Temperature(°C),Relative humidity(%),Atmospheric pressure(hPa)
08/08/2022 15:13:25,"534","31,0","44","1012"
08/08/2022 15:18:25,"527","31,1","44","1012"
08/08/2022 15:23:25,"533","31,1","44","1012"
08/08/2022 15:28:25,"535","31,2","44","1012"
08/08/2022 15:33:25,"528","31,2","44","1012"
08/08/2022 15:38:25,"532","31,2","44","1012"
08/08/2022 15:43:25,"543","31,3","44","1012"
08/08/2022 15:48:25,"516","31,4","44","1012"
08/08/2022 15:53:25,"526","31,4","44","1012"
08/08/2022 15:58:25,"528","31,4","44","1012"
08/08/2022 16:03:25,"514","31,4","44","1012"
08/08/2022 16:08:25,"534","31,5","44","1012"
08/08/2022 16:13:25,"520","31,5","44","1012"
08/08/2022 16:18:25,"521","31,6","44","1012"
08/08/2022 16:23:25,"522","31,6","44","1012"
08/08/2022 16:28:25,"510","31,7","44","1012"
08/08/2022 16:33:25,"515","31,7","44","1012"
08/08/2022 16:38:25,"505","31,8","44","1012"
08/08/2022 16:43:25,"510","31,8","44","1012"
08/08/2022 16:48:25,"509","31,9","44","1012"
08/08/2022 16:53:25,"520","31,9","44","1012"
08/08/2022 16:58:25,"520","32,0","44","1011"
08/08/2022 17:03:25,"510","32,0","44","1011"
08/08/2022 17:08:25,"515","32,1","44","1011"
08/08/2022 17:13:25,"484","32,1","44","1011"
08/08/2022 17:18:25,"516","32,1","44","1011"
08/08/2022 17:23:25,"511","32,1","44","1011"
08/08/2022 17:28:25,"508","32,2","44","1011"
08/08/2022 17:33:25,"508","32,3","44","1011"
08/08/2022 17:38:25,"508","32,3","44","1011"
08/08/2022 17:43:25,"526","32,3","44","1011"
08/08/2022 17:48:25,"526","32,3","44","1011"
08/08/2022 17:53:25,"494","32,4","44","1011"
08/08/2022 17:58:25,"503","32,4","44","1011"
08/08/2022 18:03:25,"483","32,4","44","1011"
08/08/2022 18:08:25,"506","32,5","44","1011"
08/08/2022 18:13:25,"525","32,5","44","1011"
08/08/2022 18:18:25,"503","32,5","44","1011"
08/08/2022 18:23:25,"521","32,6","44","1011"
08/08/2022 18:28:25,"516","32,6","44","1011"
08/08/2022 18:33:25,"504","32,6","44","1011"
08/08/2022 18:38:25,"507","32,6","44","1011"
08/08/2022 18:43:25,"498","32,6","44","1011"
08/08/2022 18:48:25,"487","32,6","44","1011"
08/08/2022 18:53:25,"512","32,7","44","1011"
08/08/2022 18:58:25,"513","32,8","44","1011"
08/08/2022 19:03:25,"501","32,8","44","1011"
08/08/2022 19:08:25,"503","32,8","44","1011"
08/08/2022 19:13:24,"506","32,8","44","1011"
08/08/2022 19:18:24,"500","32,8","44","1011"
08/08/2022 19:23:24,"509","32,8","44","1011"
08/08/2022 19:28:24,"506","32,8","44","1011"
08/08/2022 19:33:24,"505","32,8","44","1011"
08/08/2022 19:38:24,"481","32,8","44","1011"
08/08/2022 19:43:24,"499","32,8","44","1011"
08/08/2022 19:48:24,"499","32,8","44","1011"
08/08/2022 19:53:24,"503","32,8","44","1011"
08/08/2022 19:58:24,"494","32,7","44","1011"
08/08/2022 20:03:24,"492","32,7","44","1011"
08/08/2022 20:08:24,"491","32,6","43","1011"
08/08/2022 20:13:23,"490","32,6","43","1012"
08/08/2022 20:18:23,"499","32,5","43","1012"
08/08/2022 20:23:23,"483","32,3","43","1012"
08/08/2022 20:28:23,"485","32,2","43","1012"
08/08/2022 20:33:23,"474","32,1","43","1012"
08/08/2022 20:38:23,"480","32,0","43","1012"
08/08/2022 20:43:23,"473","31,9","43","1012"
08/08/2022 20:48:23,"481","31,9","43","1012"
08/08/2022 20:53:23,"494","31,7","43","1012"
08/08/2022 20:58:23,"472","31,6","42","1012"
08/08/2022 21:03:23,"481","31,5","42","1012"
08/08/2022 21:08:23,"473","31,4","42","1012"
08/08/2022 21:13:12,"510","31,3","43","1012"
08/08/2022 21:18:12,"487","31,3","43","1012"
08/08/2022 21:23:12,"475","31,4","43","1012"
08/08/2022 21:28:12,"463","31,4","43","1012"
08/08/2022 21:33:12,"452","31,4","43","1012"
08/08/2022 21:38:12,"459","31,5","43","1012"
08/08/2022 21:43:12,"458","31,5","43","1012"
08/08/2022 21:48:12,"512","31,5","43","1012"
08/08/2022 21:53:12,"523","31,5","43","1012"
08/08/2022 21:58:12,"518","31,4","42","1012"
08/08/2022 22:03:12,"525","31,4","42","1012"
08/08/2022 22:08:12,"550","31,3","42","1012"
08/08/2022 22:13:12,"573","31,3","41","1012"
08/08/2022 22:18:12,"584","31,2","41","1012"
08/08/2022 22:23:12,"620","31,0","40","1012"
08/08/2022 22:28:12,"629","30,8","39","1012"
08/08/2022 22:33:12,"594","30,7","39","1012"
08/08/2022 22:38:12,"626","30,6","38","1012"
08/08/2022 22:43:12,"659","30,6","38","1012"
08/08/2022 22:48:12,"632","30,6","38","1012"
08/08/2022 22:53:12,"644","30,5","39","1012"
08/08/2022 22:58:12,"674","30,5","39","1012"
08/08/2022 23:03:12,"683","30,4","39","1012"
08/08/2022 23:08:12,"698","30,4","38","1012"
08/08/2022 23:13:12,"714","30,3","38","1013"
08/08/2022 23:18:12,"715","30,2","38","1013"
08/08/2022 23:23:12,"732","30,2","38","1012"
08/08/2022 23:28:12,"755","30,1","38","1012"
08/08/2022 23:33:12,"738","30,0","38","1012"
08/08/2022 23:38:12,"747","30,0","37","1012"
08/08/2022 23:43:12,"769","29,9","37","1013"
08/08/2022 23:48:12,"786","29,9","37","1013"
08/08/2022 23:53:12,"805","29,8","37","1013"
08/08/2022 23:58:12,"771","29,8","37","1013"
09/08/2022 0:03:12,"772","29,7","37","1013"
09/08/2022 0:08:12,"804","29,7","37","1013"
09/08/2022 0:13:12,"808","29,6","37","1013"
09/08/2022 0:18:12,"808","29,6","37","1013"
09/08/2022 0:23:12,"785","29,5","37","1013"
09/08/2022 0:28:12,"800","29,5","38","1013"
09/08/2022 0:33:12,"825","29,5","38","1013"
09/08/2022 0:38:12,"795","29,5","38","1013"
09/08/2022 0:43:12,"842","29,5","38","1013"
09/08/2022 0:48:12,"827","29,5","39","1013"
09/08/2022 0:53:12,"839","29,5","39","1013"
09/08/2022 0:58:12,"874","29,5","39","1013"
09/08/2022 1:03:12,"844","29,5","39","1013"
09/08/2022 1:08:12,"852","29,4","39","1013"
09/08/2022 1:13:12,"862","29,4","39","1013"
09/08/2022 1:18:12,"850","29,4","39","1013"
09/08/2022 1:23:12,"858","29,4","39","1013"
09/08/2022 1:28:12,"880","29,3","40","1013"
09/08/2022 1:33:12,"875","29,3","40","1013"
09/08/2022 1:38:12,"850","29,3","40","1013"
09/08/2022 1:43:12,"865","29,3","40","1013"
09/08/2022 1:48:12,"865","29,2","40","1013"
09/08/2022 1:53:12,"859","29,2","40","1013"
09/08/2022 1:58:12,"844","29,2","40","1013"
09/08/2022 2:03:12,"849","29,1","40","1013"
09/08/2022 2:08:12,"857","29,1","40","1013"
09/08/2022 2:13:12,"866","29,0","40","1013"
09/08/2022 2:18:12,"841","29,0","40","1013"
09/08/2022 2:23:12,"811","28,9","40","1013"
09/08/2022 2:28:12,"826","28,9","40","1013"
09/08/2022 2:33:12,"827","28,9","40","1013"
09/08/2022 2:38:12,"844","28,8","40","1013"
09/08/2022 2:43:12,"834","28,9","40","1013"
09/08/2022 2:48:12,"840","28,8","40","1014"
09/08/2022 2:53:12,"844","28,8","40","1014"
09/08/2022 2:58:12,"843","28,8","40","1014"
09/08/2022 3:03:12,"845","28,7","40","1014"
09/08/2022 3:08:12,"845","28,7","40","1014"
09/08/2022 3:13:12,"831","28,7","40","1014"
09/08/2022 3:18:12,"813","28,6","40","1014"
09/08/2022 3:23:12,"722","28,6","40","1014"
09/08/2022 3:28:12,"611","28,6","40","1014"
09/08/2022 3:33:12,"546","28,6","40","1014"
09/08/2022 3:38:12,"515","28,6","40","1014"
09/08/2022 3:43:12,"489","28,6","39","1014"
09/08/2022 3:48:12,"471","28,6","39","1014"
09/08/2022 3:53:12,"483","28,6","39","1014"
09/08/2022 3:58:12,"474","28,6","39","1014"
09/08/2022 4:03:12,"461","28,6","39","1014"
09/08/2022 4:08:12,"467","28,6","39","1014"
09/08/2022 4:13:12,"454","28,6","39","1014"
09/08/2022 4:18:12,"461","28,6","39","1014"
09/08/2022 4:23:12,"451","28,6","40","1014"
09/08/2022 4:28:12,"457","28,6","40","1014"
09/08/2022 4:33:12,"466","28,6","40","1014"
09/08/2022 4:38:12,"473","28,6","40","1014"
09/08/2022 4:43:12,"463","28,5","40","1014"
09/08/2022 4:48:12,"468","28,6","40","1014"
09/08/2022 4:53:12,"460","28,6","40","1014"
09/08/2022 4:58:12,"445","28,6","40","1014"
09/08/2022 5:03:12,"472","28,6","40","1014"
09/08/2022 5:08:12,"450","28,6","40","1014"
09/08/2022 5:13:12,"580","28,5","40","1014"
09/08/2022 5:18:12,"664","28,4","40","1014"
09/08/2022 5:23:12,"753","28,4","40","1014"
09/08/2022 5:28:12,"818","28,3","40","1014"
09/08/2022 5:33:12,"860","28,2","40","1014"
09/08/2022 5:38:12,"903","28,1","40","1014"
09/08/2022 5:43:12,"925","28,1","40","1014"
09/08/2022 5:48:12,"959","28,0","41","1014"
09/08/2022 5:53:12,"948","28,0","41","1014"
09/08/2022 5:58:12,"888","28,0","41","1014"
09/08/2022 6:03:12,"738","28,0","41","1014"
09/08/2022 6:08:12,"639","28,0","41","1014"
09/08/2022 6:13:12,"573","28,0","41","1014"
09/08/2022 6:18:12,"531","28,0","41","1014"
09/08/2022 6:23:12,"524","28,0","41","1014"
09/08/2022 6:28:12,"509","28,0","41","1014"
09/08/2022 6:33:12,"486","28,0","41","1014"
09/08/2022 6:38:12,"478","28,0","41","1014"
09/08/2022 6:43:12,"464","28,0","41","1014"
09/08/2022 6:48:12,"470","28,0","41","1014"
09/08/2022 6:53:12,"474","27,9","41","1014"
09/08/2022 6:58:12,"465","27,9","41","1014"
09/08/2022 7:03:12,"461","27,9","41","1014"
09/08/2022 7:08:12,"463","27,9","41","1014"
09/08/2022 7:13:12,"466","27,9","41","1014"
09/08/2022 7:18:12,"470","27,9","41","1014"
09/08/2022 7:23:12,"462","27,9","41","1014"
09/08/2022 7:28:12,"465","27,9","41","1014"
09/08/2022 7:33:12,"466","27,9","41","1015"
09/08/2022 7:38:12,"448","27,9","41","1015"
09/08/2022 7:43:12,"446","27,8","41","1015"
09/08/2022 7:48:12,"470","27,8","41","1015"
09/08/2022 7:53:12,"446","27,8","41","1015"
09/08/2022 7:58:12,"462","27,8","41","1015"
09/08/2022 8:03:12,"451","27,8","41","1015"
09/08/2022 8:08:12,"461","27,8","41","1015"
09/08/2022 8:13:12,"465","27,8","42","1015"
09/08/2022 8:18:12,"443","27,8","42","1015"
09/08/2022 8:23:12,"458","27,8","42","1015"
09/08/2022 8:28:12,"467","27,8","42","1015"
09/08/2022 8:33:12,"458","27,8","42","1015"
09/08/2022 8:38:12,"460","27,8","42","1015"
09/08/2022 8:43:12,"458","27,8","42","1015"
09/08/2022 8:48:12,"473","27,8","42","1015"
09/08/2022 8:53:12,"460","27,8","42","1015"
09/08/2022 8:58:12,"458","27,8","42","1015"
09/08/2022 9:03:12,"472","27,8","42","1015"
09/08/2022 9:08:12,"472","27,8","42","1015"
09/08/2022 9:13:12,"471","27,8","42","1015"
09/08/2022 9:18:12,"461","27,8","42","1015"
09/08/2022 9:23:12,"468","27,8","42","1015"
09/08/2022 9:28:12,"469","27,9","42","1015"
09/08/2022 9:33:12,"463","27,9","42","1015"
09/08/2022 9:38:12,"462","27,9","42","1015"
09/08/2022 9:43:12,"474","27,9","42","1015"
09/08/2022 9:48:12,"485","27,9","41","1015"
09/08/2022 9:53:12,"485","27,9","41","1015"
09/08/2022 9:58:12,"505","28,0","41","1015"
09/08/2022 10:03:12,"482","28,0","41","1015"
09/08/2022 10:08:12,"477","28,0","41","1015"
09/08/2022 10:13:12,"487","28,0","41","1015"
09/08/2022 10:18:12,"485","28,1","41","1015"
09/08/2022 10:23:12,"478","28,1","41","1015"
09/08/2022 10:28:12,"474","28,1","41","1015"
09/08/2022 10:33:12,"472","28,1","40","1015"
09/08/2022 10:38:12,"476","28,2","40","1015"
09/08/2022 10:43:12,"474","28,2","40","1015"
09/08/2022 10:48:12,"459","28,2","40","1015"
09/08/2022 10:53:12,"459","28,3","40","1015"
09/08/2022 10:58:12,"461","28,3","40","1015"
09/08/2022 11:03:12,"452","28,3","39","1015"
09/08/2022 11:08:12,"447","28,3","39","1015"
09/08/2022 11:13:12,"461","28,4","39","1015"
09/08/2022 11:18:12,"458","28,4","39","1015"
09/08/2022 11:23:12,"452","28,5","39","1015"
09/08/2022 11:28:12,"451","28,5","39","1015"
09/08/2022 11:33:12,"436","28,6","39","1015"
09/08/2022 11:38:12,"449","28,6","39","1015"
09/08/2022 11:43:12,"445","28,7","39","1015"
09/08/2022 11:48:12,"441","28,7","39","1015"
09/08/2022 11:53:12,"461","28,8","39","1015"
09/08/2022 11:58:12,"449","28,9","39","1015"
09/08/2022 12:03:12,"472","28,9","38","1015"
09/08/2022 12:08:12,"452","28,9","38","1015"
09/08/2022 12:13:12,"471","29,0","38","1015"
09/08/2022 12:18:12,"477","29,1","38","1015"
09/08/2022 12:23:12,"474","29,2","39","1015"
09/08/2022 12:28:12,"491","29,2","39","1015"
09/08/2022 12:33:12,"472","29,3","39","1015"
09/08/2022 12:38:12,"472","29,3","40","1015"
09/08/2022 12:43:12,"478","29,4","40","1015"
09/08/2022 12:48:12,"469","29,5","40","1015"
09/08/2022 12:53:12,"477","29,6","40","1015"
09/08/2022 12:58:12,"477","29,6","40","1015"
09/08/2022 13:03:12,"492","29,7","40","1015"
09/08/2022 13:08:12,"500","29,8","40","1015"
09/08/2022 13:13:12,"518","29,8","40","1015"
09/08/2022 13:18:12,"503","29,8","40","1015"
09/08/2022 13:23:12,"524","29,9","40","1015"
09/08/2022 13:28:12,"515","29,9","40","1015"
09/08/2022 13:33:12,"524","30,0","40","1015"
09/08/2022 13:38:12,"514","30,1","40","1015"
09/08/2022 13:43:12,"508","30,1","39","1015"
09/08/2022 13:48:12,"495","30,2","39","1015"
09/08/2022 13:53:12,"495","30,2","39","1015"
09/08/2022 13:58:12,"499","30,3","39","1015"
09/08/2022 14:03:12,"495","30,4","39","1015"
09/08/2022 14:08:12,"487","30,4","39","1014"
09/08/2022 14:13:12,"497","30,4","39","1015"
09/08/2022 14:18:12,"487","30,5","38","1014"
09/08/2022 14:23:12,"491","30,5","38","1014"
09/08/2022 14:28:12,"482","30,6","38","1014"
09/08/2022 14:33:12,"469","30,6","38","1014"
09/08/2022 14:38:12,"489","30,7","38","1014"
09/08/2022 14:43:12,"478","30,7","38","1014"
09/08/2022 14:48:12,"486","30,8","38","1014"
09/08/2022 14:53:12,"487","30,8","37","1014"
09/08/2022 14:58:12,"491","30,9","37","1014"
09/08/2022 15:03:12,"489","30,9","37","1014"
09/08/2022 15:08:12,"480","31,0","37","1014"
09/08/2022 15:13:12,"489","31,0","36","1014"
09/08/2022 15:18:12,"499","31,1","36","1014"
09/08/2022 15:23:12,"495","31,1","36","1014"
09/08/2022 15:28:12,"500","31,1","36","1014"
09/08/2022 15:33:12,"484","31,2","36","1014"
09/08/2022 15:38:12,"473","31,2","36","1014"
09/08/2022 15:43:12,"474","31,2","35","1014"
09/08/2022 15:48:12,"453","31,3","35","1014"
09/08/2022 15:53:12,"460","31,3","35","1014"
09/08/2022 15:58:12,"466","31,3","35","1014"
09/08/2022 16:03:12,"451","31,4","35","1014"
09/08/2022 16:08:12,"468","31,4","35","1014"
09/08/2022 16:13:12,"456","31,4","35","1013"
09/08/2022 16:18:12,"465","31,4","35","1013"
09/08/2022 16:23:12,"457","31,5","35","1013"
09/08/2022 16:28:12,"458","31,5","35","1013"
09/08/2022 16:33:12,"460","31,6","35","1013"
09/08/2022 16:38:12,"464","31,6","35","1013"
09/08/2022 16:43:12,"453","31,7","35","1013"
09/08/2022 16:48:12,"447","31,7","35","1013"
09/08/2022 16:53:12,"461","31,7","35","1013"
09/08/2022 16:58:12,"466","31,8","35","1013"
09/08/2022 17:03:12,"449","31,9","35","1013"
09/08/2022 17:08:12,"457","31,9","35","1013"
09/08/2022 17:13:12,"469","31,9","35","1013"
09/08/2022 17:18:12,"446","32,0","35","1013"
09/08/2022 17:23:12,"451","32,0","35","1013"
09/08/2022 17:28:12,"465","32,0","35","1013"
09/08/2022 17:33:12,"460","32,0","35","1013"
09/08/2022 17:38:12,"451","32,0","35","1013"
09/08/2022 17:43:12,"445","32,0","35","1013"
09/08/2022 17:48:12,"466","32,0","35","1013"
09/08/2022 17:53:12,"457","32,0","35","1013"
09/08/2022 17:58:12,"459","32,1","35","1013"
09/08/2022 18:03:12,"460","32,1","35","1013"
09/08/2022 18:08:12,"465","32,1","35","1013"
09/08/2022 18:13:12,"449","32,1","35","1013"
09/08/2022 18:18:12,"455","32,1","35","1013"
09/08/2022 18:23:12,"461","32,1","35","1013"
09/08/2022 18:28:12,"452","32,1","35","1013"
09/08/2022 18:33:12,"440","32,1","35","1013"
09/08/2022 18:38:12,"453","32,1","35","1013"
09/08/2022 18:43:12,"460","32,1","35","1013"
09/08/2022 18:48:12,"459","32,1","35","1013"
09/08/2022 18:53:12,"456","32,1","35","1013"
09/08/2022 18:58:12,"459","32,1","33","1013"
09/08/2022 19:03:12,"435","32,1","33","1013"
09/08/2022 19:08:12,"446","32,1","33","1013"
09/08/2022 19:13:12,"452","32,1","32","1013"
09/08/2022 19:18:12,"457","32,1","32","1013"
09/08/2022 19:23:12,"444","32,0","32","1013"
09/08/2022 19:27:42,"451","32,0","31","1013"
09/08/2022 19:32:42,"451","32,0","31","1013"
09/08/2022 19:37:42,"451","32,0","31","1013"
09/08/2022 19:42:42,"456","31,9","31","1013"
09/08/2022 19:47:42,"447","31,9","31","1013"
09/08/2022 19:52:42,"439","31,9","31","1013"
09/08/2022 19:57:42,"454","31,8","32","1013"
09/08/2022 20:02:42,"453","31,8","33","1013"
09/08/2022 20:07:42,"446","31,8","33","1013"
09/08/2022 20:12:42,"450","31,8","32","1013"
09/08/2022 20:17:42,"436","31,7","32","1013"
09/08/2022 20:22:42,"460","31,7","32","1013"
09/08/2022 20:27:42,"456","31,7","32","1013"
09/08/2022 20:32:42,"454","31,7","32","1013"
09/08/2022 20:37:42,"450","31,7","33","1013"
09/08/2022 20:42:42,"470","31,6","34","1013"
09/08/2022 20:47:42,"442","31,6","34","1013"
09/08/2022 20:52:42,"428","31,5","32","1013"
09/08/2022 20:57:42,"456","31,4","32","1013"
09/08/2022 21:02:42,"512","31,4","31","1013"
09/08/2022 21:07:42,"463","31,4","32","1013"
09/08/2022 21:12:42,"453","31,3","32","1013"
09/08/2022 21:17:42,"463","31,4","32","1013"
09/08/2022 21:22:42,"461","31,4","32","1013"
09/08/2022 21:27:42,"451","31,4","32","1013"
09/08/2022 21:32:42,"470","31,4","32","1013"
09/08/2022 21:37:42,"458","31,4","32","1013"
09/08/2022 21:42:42,"459","31,4","33","1013"
09/08/2022 21:47:42,"451","31,3","33","1013"
09/08/2022 21:52:42,"462","31,4","33","1013"
09/08/2022 21:57:42,"453","31,4","33","1013"
09/08/2022 22:02:42,"472","31,3","33","1013"
09/08/2022 22:07:42,"466","31,2","34","1013"
09/08/2022 22:12:42,"478","31,1","34","1013"
09/08/2022 22:17:42,"478","31,0","34","1013"
09/08/2022 22:22:42,"516","31,0","34","1013"
09/08/2022 22:27:42,"513","30,9","34","1013"
09/08/2022 22:32:42,"546","30,8","34","1013"
09/08/2022 22:37:42,"538","30,6","34","1013"
09/08/2022 22:42:42,"556","30,6","34","1013"
09/08/2022 22:47:42,"574","30,4","33","1013"
09/08/2022 22:52:42,"576","30,3","33","1013"
09/08/2022 22:57:42,"613","30,3","33","1013"
09/08/2022 23:02:42,"626","30,1","33","1013"
09/08/2022 23:07:42,"657","30,1","32","1013"
09/08/2022 23:12:42,"675","30,0","32","1013"
09/08/2022 23:17:42,"682","29,9","32","1013"
09/08/2022 23:22:42,"700","29,8","32","1013"
09/08/2022 23:27:42,"704","29,7","32","1013"
09/08/2022 23:32:42,"722","29,6","32","1013"
09/08/2022 23:37:42,"725","29,6","32","1013"
09/08/2022 23:42:42,"741","29,5","32","1013"
09/08/2022 23:47:42,"749","29,4","31","1013"
09/08/2022 23:52:42,"754","29,3","31","1013"
09/08/2022 23:57:42,"770","29,3","31","1013"
10/08/2022 0:02:42,"775","29,2","31","1013"
10/08/2022 0:07:42,"800","29,2","31","1013"
10/08/2022 0:12:42,"798","29,1","31","1013"
10/08/2022 0:17:42,"803","29,0","31","1013"
10/08/2022 0:22:42,"808","29,0","31","1013"
10/08/2022 0:27:42,"792","28,9","31","1013"
10/08/2022 0:32:42,"817","28,8","31","1013"
10/08/2022 0:37:42,"808","28,8","31","1013"
10/08/2022 0:42:42,"827","28,8","31","1013"
10/08/2022 0:47:42,"834","28,7","31","1013"
10/08/2022 0:52:42,"817","28,6","31","1013"
10/08/2022 0:57:42,"809","28,6","31","1013"
10/08/2022 1:02:42,"818","28,6","31","1013"
10/08/2022 1:07:42,"830","28,6","31","1013"
10/08/2022 1:12:42,"833","28,6","31","1013"
10/08/2022 1:17:42,"845","28,5","32","1013"
10/08/2022 1:22:42,"844","28,5","32","1013"
10/08/2022 1:27:42,"852","28,5","32","1013"
10/08/2022 1:32:42,"844","28,5","32","1013"
10/08/2022 1:37:42,"842","28,5","32","1013"
10/08/2022 1:42:42,"851","28,5","33","1013"
10/08/2022 1:47:42,"845","28,5","33","1013"
10/08/2022 1:52:42,"864","28,5","33","1013"
10/08/2022 1:57:42,"871","28,5","34","1013"
10/08/2022 2:02:42,"870","28,5","34","1013"
10/08/2022 2:07:42,"869","28,4","34","1013"
10/08/2022 2:12:42,"874","28,5","34","1013"
10/08/2022 2:17:42,"891","28,5","35","1013"
10/08/2022 2:22:42,"848","28,5","35","1013"
10/08/2022 2:27:42,"866","28,5","35","1013"
10/08/2022 2:32:42,"863","28,5","35","1013"
10/08/2022 2:37:42,"870","28,4","36","1013"
10/08/2022 2:42:42,"860","28,5","36","1013"
10/08/2022 2:47:42,"875","28,4","36","1013"
10/08/2022 2:52:42,"858","28,4","36","1013"
10/08/2022 2:57:42,"850","28,4","36","1013"
10/08/2022 3:02:42,"870","28,4","36","1013"
10/08/2022 3:07:42,"877","28,4","37","1013"
10/08/2022 3:12:42,"885","28,4","37","1013"
10/08/2022 3:17:42,"845","28,4","37","1013"
10/08/2022 3:22:42,"841","28,4","37","1013"
10/08/2022 3:27:42,"859","28,4","37","1013"
10/08/2022 3:32:42,"861","28,3","38","1013"
10/08/2022 3:37:42,"869","28,3","38","1013"
10/08/2022 3:42:42,"856","28,3","38","1013"
10/08/2022 3:47:42,"853","28,3","38","1013"
10/08/2022 3:52:42,"846","28,3","38","1013"
10/08/2022 3:57:42,"850","28,2","38","1013"
10/08/2022 4:02:42,"859","28,2","39","1013"
10/08/2022 4:07:42,"858","28,2","39","1013"
10/08/2022 4:12:42,"852","28,2","39","1013"
10/08/2022 4:17:42,"867","28,2","39","1013"
10/08/2022 4:22:42,"873","28,1","39","1013"
10/08/2022 4:27:42,"862","28,1","39","1013"
10/08/2022 4:32:42,"872","28,1","39","1013"
10/08/2022 4:37:42,"864","28,1","39","1013"
10/08/2022 4:42:42,"855","28,1","40","1013"
10/08/2022 4:47:42,"848","28,0","40","1014"
10/08/2022 4:52:42,"859","28,0","40","1013"
10/08/2022 4:57:42,"857","28,0","40","1013"
10/08/2022 5:02:42,"860","28,0","40","1013"
10/08/2022 5:07:42,"855","28,0","40","1013"
10/08/2022 5:12:42,"852","27,9","41","1013"
10/08/2022 5:17:42,"829","27,9","41","1013"
10/08/2022 5:22:42,"847","27,9","41","1013"
10/08/2022 5:27:42,"840","27,9","41","1013"
10/08/2022 5:32:42,"826","27,9","41","1013"
10/08/2022 5:37:42,"833","27,9","41","1013"
10/08/2022 5:42:42,"694","27,9","42","1013"
10/08/2022 5:47:42,"612","27,9","42","1013"
10/08/2022 5:52:42,"596","28,0","43","1013"
10/08/2022 5:57:42,"568","28,0","43","1013"
10/08/2022 6:02:42,"540","28,0","44","1013"
10/08/2022 6:07:42,"510","28,0","44","1013"
10/08/2022 6:12:42,"498","28,0","45","1013"
10/08/2022 6:17:42,"496","28,1","45","1013"
10/08/2022 6:22:42,"497","28,1","45","1014"
10/08/2022 6:27:42,"468","28,1","45","1014"
10/08/2022 6:32:42,"478","28,1","45","1014"
10/08/2022 6:37:42,"468","28,1","46","1014"
10/08/2022 6:42:42,"479","28,1","46","1014"
10/08/2022 6:47:42,"467","28,1","46","1014"
10/08/2022 6:52:42,"467","28,1","46","1014"
10/08/2022 6:57:42,"464","28,2","46","1014"
10/08/2022 7:02:42,"469","28,1","46","1014"
10/08/2022 7:07:42,"464","28,1","46","1014"
10/08/2022 7:12:42,"471","28,1","46","1014"
10/08/2022 7:17:42,"453","28,1","46","1014"
10/08/2022 7:22:42,"468","28,1","47","1014"
10/08/2022 7:27:42,"464","28,1","47","1014"
10/08/2022 7:32:42,"476","28,1","47","1014"
10/08/2022 7:37:42,"471","28,1","47","1014"
10/08/2022 7:42:42,"464","28,1","47","1014"
10/08/2022 7:47:42,"463","28,0","47","1014"
10/08/2022 7:52:42,"460","28,0","47","1014"
10/08/2022 7:57:42,"463","28,0","47","1014"
10/08/2022 8:02:42,"461","28,0","48","1014"
10/08/2022 8:07:42,"467","28,0","48","1014"
10/08/2022 8:12:42,"467","28,0","48","1014"
10/08/2022 8:17:42,"457","28,0","48","1014"
10/08/2022 8:22:42,"467","28,0","48","1014"
10/08/2022 8:27:42,"463","27,9","48","1014"
10/08/2022 8:32:42,"463","27,9","48","1014"
10/08/2022 8:37:42,"468","27,9","49","1014"
10/08/2022 8:42:42,"473","27,9","49","1014"
10/08/2022 8:47:42,"459","27,9","49","1014"
10/08/2022 8:52:42,"453","27,9","50","1014"
10/08/2022 8:57:42,"458","27,8","50","1014"
10/08/2022 9:02:42,"461","27,8","50","1014"
10/08/2022 9:07:42,"475","27,8","51","1014"
10/08/2022 9:12:42,"456","27,8","51","1014"
10/08/2022 9:17:42,"470","27,8","52","1014"
10/08/2022 9:22:42,"471","27,8","52","1014"
10/08/2022 9:27:42,"457","27,8","53","1014"
10/08/2022 9:32:42,"469","27,8","53","1014"
10/08/2022 9:37:42,"456","27,8","53","1014"
10/08/2022 9:42:42,"448","27,8","53","1014"
10/08/2022 9:47:42,"456","27,9","53","1014"
10/08/2022 9:52:42,"457","27,9","53","1014"
10/08/2022 9:57:42,"466","27,9","53","1014"
10/08/2022 10:02:42,"467","27,9","53","1014"
10/08/2022 10:07:42,"459","27,9","53","1014"
10/08/2022 10:12:42,"474","28,0","53","1014"
10/08/2022 10:17:42,"464","28,0","53","1014"
10/08/2022 10:22:42,"466","28,0","53","1014"
10/08/2022 10:27:42,"484","28,0","53","1014"
10/08/2022 10:32:42,"473","28,0","53","1014"
10/08/2022 10:37:42,"488","28,1","53","1014"
10/08/2022 10:42:42,"469","28,1","53","1014"
10/08/2022 10:47:42,"477","28,1","53","1014"
10/08/2022 10:52:42,"477","28,2","53","1014"
10/08/2022 10:57:42,"468","28,2","54","1014"
10/08/2022 11:02:42,"482","28,2","54","1014"
10/08/2022 11:07:42,"514","28,3","54","1015"
10/08/2022 11:12:42,"529","28,3","54","1014"
10/08/2022 11:17:42,"544","28,4","54","1015"
10/08/2022 11:22:42,"527","28,4","54","1015"
10/08/2022 11:27:42,"520","28,5","54","1015"
10/08/2022 11:32:42,"504","28,5","54","1014"
10/08/2022 11:37:42,"491","28,5","54","1014"
10/08/2022 11:42:42,"499","28,6","54","1015"
10/08/2022 11:47:42,"486","28,6","54","1015"
